t,NO2
2023-12-19,2.6613961e-05
2023-12-20,2.0835361e-05
2023-12-20,2.3285545e-05
2023-12-20,3.5373898e-05
2023-12-20,2.3285545e-05
2023-12-21,nan
2023-12-21,2.0925552e-05
2023-12-21,2.0925552e-05
2023-12-21,2.0925552e-05
2023-12-22,nan
2023-12-22,nan
2023-12-22,nan
2023-12-22,nan
2023-12-23,1.2123207e-05
2023-12-23,1.12002235e-05
2023-12-23,1.2123207e-05
2023-12-23,1.12002235e-05
2023-12-24,nan
2023-12-24,nan
2023-12-24,nan
2023-12-24,nan
2023-12-25,3.6503163e-05
2023-12-25,nan
2023-12-25,9.604238e-06
2023-12-25,nan
2023-12-26,nan
2023-12-26,nan
2023-12-26,nan
2023-12-26,nan
2023-12-27,nan
2023-12-27,nan
2023-12-27,nan
2023-12-27,nan
2023-12-28,nan
2023-12-28,nan
2023-12-28,nan
2023-12-28,nan
2023-12-29,2.4676188e-05
2023-12-29,1.6413716e-05
2023-12-29,1.27614685e-05
2023-12-29,1.301498e-05
2023-12-30,nan
2023-12-30,nan
2023-12-30,nan
2023-12-30,nan
2023-12-31,1.676792e-05
2023-12-31,-1.173787e-06
2023-12-31,1.676792e-05
2023-12-31,1.1761748e-05
2024-01-02,nan
2024-01-02,nan
2024-01-02,nan
2024-01-02,5.8577434e-06
2024-01-03,nan
2024-01-03,nan
2024-01-03,nan
2024-01-03,nan
2024-01-04,nan
2024-01-04,nan
2024-01-04,nan
2024-01-04,nan
2024-01-05,nan
2024-01-05,nan
2024-01-05,nan
2024-01-05,nan
2024-01-06,nan
2024-01-06,nan
2024-01-06,nan
2024-01-06,nan
2024-01-07,nan
2024-01-07,nan
2024-01-07,nan
2024-01-07,nan
2024-01-08,nan
2024-01-08,nan
2024-01-08,nan
2024-01-08,nan
2024-01-09,nan
2024-01-09,3.0507057e-05
2024-01-09,3.3174783e-05
2024-01-09,3.4529698e-05
2024-01-10,nan
2024-01-10,nan
2024-01-10,2.5691987e-05
2024-01-10,3.7589045e-05
2024-01-11,nan
2024-01-11,nan
2024-01-11,8.773518e-06
2024-01-11,nan
2024-01-12,nan
2024-01-12,nan
2024-01-12,nan
2024-01-12,nan
2024-01-13,1.4418722e-05
2024-01-13,8.4103895e-06
2024-01-13,1.4418722e-05
2024-01-13,8.516258e-06
2024-01-14,nan
2024-01-14,1.6911164e-05
2024-01-14,6.085898e-06
2024-01-14,1.6911164e-05
2024-01-15,nan
2024-01-15,nan
2024-01-15,nan
2024-01-15,nan
2024-01-16,nan
2024-01-16,nan
2024-01-16,nan
2024-01-16,nan
2024-01-17,nan
2024-01-17,nan
2024-01-17,nan
2024-01-17,nan
2024-01-18,nan
2024-01-18,nan
2024-01-18,nan
2024-01-18,nan
2024-01-19,nan
2024-01-19,nan
2024-01-19,nan
2024-01-19,nan
2024-01-20,nan
2024-01-20,nan
2024-01-20,nan
2024-01-20,nan
2024-01-21,nan
2024-01-21,nan
2024-01-21,nan
2024-01-21,nan
2024-01-22,5.648055e-06
2024-01-22,1.3256396e-05
2024-01-22,2.6322987e-05
2024-01-22,1.3256396e-05
2024-01-23,nan
2024-01-23,nan
2024-01-23,nan
2024-01-23,nan
2024-01-24,nan
2024-01-24,nan
2024-01-24,nan
2024-01-24,nan
2024-01-25,nan
2024-01-25,nan
2024-01-25,nan
2024-01-25,nan
2024-01-26,nan
2024-01-26,nan
2024-01-26,nan
2024-01-26,nan
2024-01-27,nan
2024-01-27,nan
2024-01-27,nan
2024-01-27,nan
2024-01-28,nan
2024-01-28,nan
2024-01-28,nan
2024-01-28,nan
2024-01-29,nan
2024-01-29,nan
2024-01-29,nan
2024-01-29,nan
2024-01-30,nan
2024-01-30,nan
2024-01-30,nan
2024-01-30,nan
2024-01-31,nan
2024-01-31,nan
2024-01-31,nan
2024-01-31,nan
2024-02-01,nan
2024-02-01,3.602421e-05
2024-02-01,nan
2024-02-01,nan
2024-02-02,nan
2024-02-02,nan
2024-02-02,nan
2024-02-02,nan
2024-02-03,nan
2024-02-03,nan
2024-02-03,nan
2024-02-03,nan
2024-02-04,nan
2024-02-04,nan
2024-02-04,nan
2024-02-04,nan
2024-02-05,nan
2024-02-05,nan
2024-02-05,nan
2024-02-05,nan
2024-02-06,nan
2024-02-06,nan
2024-02-06,nan
2024-02-06,nan
2024-02-07,nan
2024-02-07,nan
2024-02-07,nan
2024-02-07,nan
2024-02-08,nan
2024-02-08,nan
2024-02-08,nan
2024-02-08,nan
2024-02-09,nan
2024-02-09,nan
2024-02-09,-9.190186e-06
2024-02-09,nan
2024-02-10,nan
2024-02-10,nan
2024-02-10,nan
2024-02-10,nan
2024-02-11,nan
2024-02-11,nan
2024-02-11,nan
2024-02-11,nan
2024-02-12,1.9346531e-05
2024-02-12,nan
2024-02-12,1.0999217e-05
2024-02-12,7.863883e-06
2024-02-13,nan
2024-02-13,nan
2024-02-13,3.3511336e-05
2024-02-13,nan
2024-02-14,nan
2024-02-14,nan
2024-02-14,nan
2024-02-14,nan
2024-02-15,1.5807829e-06
2024-02-15,-8.0543405e-06
2024-02-15,1.8110572e-05
2024-02-15,2.0389098e-05
2024-02-16,2.9294366e-05
2024-02-16,3.6542468e-05
2024-02-16,nan
2024-02-16,3.537271e-05
2024-02-17,2.6677808e-05
2024-02-17,2.6677808e-05
2024-02-17,2.6079524e-05
2024-02-17,2.0897116e-05
2024-02-18,nan
2024-02-18,nan
2024-02-18,nan
2024-02-18,nan
2024-02-19,nan
2024-02-19,nan
2024-02-19,nan
2024-02-19,nan
2024-02-20,nan
2024-02-20,2.1308391e-05
2024-02-20,nan
2024-02-20,nan
2024-02-21,3.153845e-05
2024-02-21,2.8082324e-05
2024-02-21,2.2684162e-05
2024-02-21,2.8082324e-05
2024-02-22,1.5122412e-05
2024-02-22,nan
2024-02-22,nan
2024-02-22,nan
2024-02-23,nan
2024-02-23,nan
2024-02-23,nan
2024-02-23,nan
2024-02-24,nan
2024-02-24,nan
2024-02-24,nan
2024-02-24,nan
2024-02-25,nan
2024-02-25,nan
2024-02-25,nan
2024-02-25,nan
2024-02-26,1.8964512e-05
2024-02-26,3.5105495e-05
2024-02-26,2.3746252e-05
2024-02-26,2.8689174e-05
2024-02-27,nan
2024-02-27,nan
2024-02-27,nan
2024-02-27,nan
2024-02-28,nan
2024-02-28,nan
2024-02-28,nan
2024-02-28,nan
2024-02-29,nan
2024-02-29,nan
2024-02-29,nan
2024-02-29,nan
2024-03-01,nan
2024-03-01,nan
2024-03-01,nan
2024-03-01,nan
2024-03-02,nan
2024-03-02,nan
2024-03-02,nan
2024-03-02,nan
2024-03-03,nan
2024-03-03,2.64338e-05
2024-03-03,3.0162355e-05
2024-03-03,2.64338e-05
2024-03-04,nan
2024-03-04,nan
2024-03-04,nan
2024-03-04,nan
2024-03-05,nan
2024-03-05,nan
2024-03-05,nan
2024-03-05,nan
2024-03-06,2.5864001e-05
2024-03-06,nan
2024-03-06,nan
2024-03-06,nan
2024-03-07,nan
2024-03-07,nan
2024-03-07,nan
2024-03-07,2.289985e-05
2024-03-08,nan
2024-03-08,nan
2024-03-08,nan
2024-03-08,nan
2024-03-09,nan
2024-03-09,nan
2024-03-09,nan
2024-03-09,nan
2024-03-10,nan
2024-03-10,nan
2024-03-10,nan
2024-03-10,nan
2024-03-12,nan
2024-03-12,nan
2024-03-12,nan
2024-03-12,nan
2024-03-13,nan
2024-03-13,nan
2024-03-13,nan
2024-03-13,nan
2024-03-14,nan
2024-03-14,nan
2024-03-14,nan
2024-03-14,nan
2024-03-15,nan
2024-03-15,nan
2024-03-15,nan
2024-03-15,nan
2024-03-16,nan
2024-03-16,nan
2024-03-16,nan
2024-03-16,nan
2024-03-17,nan
2024-03-17,nan
2024-03-17,nan
2024-03-17,nan
2024-03-18,nan
2024-03-18,nan
2024-03-18,nan
2024-03-18,nan
2024-03-19,2.2675757e-05
2024-03-19,3.8236453e-07
2024-03-19,2.2675757e-05
2024-03-19,2.4424442e-05
2024-03-20,nan
2024-03-20,nan
2024-03-20,nan
2024-03-20,1.873555e-05
2024-03-21,nan
2024-03-21,nan
2024-03-21,nan
2024-03-21,nan
2024-03-22,nan
2024-03-22,nan
2024-03-22,3.884799e-05
2024-03-22,3.884799e-05
2024-03-24,nan
2024-03-24,nan
2024-03-24,nan
2024-03-24,nan
2024-03-25,nan
2024-03-25,nan
2024-03-25,nan
2024-03-25,nan
2024-03-26,4.0779933e-06
2024-03-26,4.0779933e-06
2024-03-26,1.6077516e-05
2024-03-26,1.6077516e-05
2024-03-27,2.6413793e-05
2024-03-27,1.3768188e-05
2024-03-27,4.533766e-06
2024-03-27,4.0344094e-06
2024-03-28,nan
2024-03-28,nan
2024-03-28,nan
2024-03-28,nan
2024-03-29,1.6072725e-05
2024-03-29,2.1009439e-05
2024-03-29,1.1867743e-05
2024-03-29,3.3144443e-06
2024-03-30,1.9518786e-05
2024-03-30,1.45087415e-05
2024-03-30,1.9518786e-05
2024-03-30,2.4504088e-05
2024-03-31,nan
2024-03-31,nan
2024-03-31,nan
2024-03-31,nan
2024-04-02,nan
2024-04-02,nan
2024-04-02,nan
2024-04-02,nan
2024-04-03,1.7276734e-05
2024-04-03,9.671624e-06
2024-04-03,1.7276734e-05
2024-04-03,9.671624e-06
2024-04-04,2.515744e-05
2024-04-04,1.8788322e-05
2024-04-04,1.7980416e-05
2024-04-04,9.097134e-06
2024-04-05,nan
2024-04-05,nan
2024-04-05,nan
2024-04-05,nan
2024-04-06,nan
2024-04-06,nan
2024-04-06,nan
2024-04-06,nan
2024-04-07,nan
2024-04-07,nan
2024-04-07,nan
2024-04-07,nan
2024-04-08,nan
2024-04-08,1.340642e-05
2024-04-08,nan
2024-04-08,4.0552346e-05
2024-04-09,nan
2024-04-09,nan
2024-04-09,nan
2024-04-09,nan
2024-04-10,nan
2024-04-10,nan
2024-04-10,nan
2024-04-10,nan
2024-04-11,nan
2024-04-11,nan
2024-04-11,nan
2024-04-11,nan
2024-04-12,-4.788292e-06
2024-04-12,-4.788292e-06
2024-04-12,1.4549983e-05
2024-04-12,3.3761178e-06
2024-04-13,nan
2024-04-13,nan
2024-04-13,-5.7870366e-06
2024-04-13,-2.0783207e-05
2024-04-14,1.2776781e-05
2024-04-14,1.056376e-05
2024-04-14,1.7464754e-05
2024-04-14,4.8262046e-07
2024-04-15,nan
2024-04-15,nan
2024-04-15,-3.5459618e-06
2024-04-15,3.5054131e-06
2024-04-16,8.458133e-06
2024-04-16,2.718968e-05
2024-04-16,1.4077505e-05
2024-04-16,2.718968e-05
2024-04-17,nan
2024-04-17,nan
2024-04-17,nan
2024-04-17,nan
2024-04-18,nan
2024-04-18,nan
2024-04-18,nan
2024-04-18,nan
2024-04-19,nan
2024-04-19,nan
2024-04-19,nan
2024-04-19,nan
2024-04-20,1.4606518e-05
2024-04-20,1.8549035e-05
2024-04-20,6.6147377e-06
2024-04-20,2.0504947e-05
2024-04-21,nan
2024-04-21,nan
2024-04-21,1.47888995e-05
2024-04-21,nan
2024-04-22,nan
2024-04-22,nan
2024-04-22,nan
2024-04-22,nan
2024-04-23,nan
2024-04-23,nan
2024-04-23,nan
2024-04-23,nan
2024-04-24,nan
2024-04-24,nan
2024-04-24,nan
2024-04-24,nan
2024-04-25,nan
2024-04-25,nan
2024-04-25,nan
2024-04-25,nan
2024-04-26,7.9232195e-06
2024-04-26,1.0921927e-05
2024-04-26,1.1670148e-05
2024-04-26,1.5787726e-05
2024-04-27,5.7175525e-06
2024-04-27,2.4216048e-05
2024-04-27,5.7175525e-06
2024-04-27,1.2524416e-05
2024-04-28,1.8728286e-05
2024-04-28,1.8728286e-05
2024-04-28,1.5820402e-05
2024-04-28,1.8728286e-05
2024-04-29,nan
2024-04-29,nan
2024-04-29,nan
2024-04-29,nan
2024-04-30,1.8154791e-05
2024-04-30,6.3220415e-07
2024-04-30,1.8154791e-05
2024-04-30,5.821577e-06
2024-05-01,1.6086118e-05
2024-05-01,2.4387755e-05
2024-05-01,2.4838491e-05
2024-05-01,2.4387755e-05
2024-05-02,1.0175734e-05
2024-05-02,1.197686e-05
2024-05-02,1.8786093e-05
2024-05-02,1.197686e-05
2024-05-03,nan
2024-05-03,nan
2024-05-03,nan
2024-05-03,nan
2024-05-04,2.1537893e-05
2024-05-04,1.5848675e-05
2024-05-04,2.1537893e-05
2024-05-04,1.5848675e-05
2024-05-05,2.0030715e-05
2024-05-05,1.7611183e-05
2024-05-05,2.0030715e-05
2024-05-05,6.2622826e-06
2024-05-06,1.409288e-05
2024-05-06,2.368758e-05
2024-05-06,2.1190952e-05
2024-05-06,2.2044569e-05
2024-05-07,3.0093875e-05
2024-05-07,1.2784881e-05
2024-05-07,3.0093875e-05
2024-05-07,1.1483947e-05
2024-05-08,4.9611954e-06
2024-05-08,1.4107424e-06
2024-05-08,1.13913675e-05
2024-05-08,1.4107424e-06
2024-05-09,2.8466886e-06
2024-05-09,2.8466886e-06
2024-05-09,2.9224377e-06
2024-05-09,1.2116378e-05
2024-05-10,2.0693832e-07
2024-05-10,1.0497462e-05
2024-05-10,2.0693832e-07
2024-05-10,1.54972e-05
2024-05-11,2.0616299e-05
2024-05-11,2.362831e-05
2024-05-11,2.9427243e-05
2024-05-11,1.6220629e-05
2024-05-12,5.0618182e-06
2024-05-12,1.8111465e-05
2024-05-12,5.0618182e-06
2024-05-12,1.2826713e-05
2024-05-13,2.4089364e-05
2024-05-13,1.327408e-05
2024-05-13,1.327408e-05
2024-05-13,1.327408e-05
2024-05-14,2.5077057e-05
2024-05-14,1.9240535e-05
2024-05-14,2.5077057e-05
2024-05-14,1.4544276e-05
2024-05-15,1.4577933e-05
2024-05-15,-1.1668128e-06
2024-05-15,1.2552217e-05
2024-05-15,-1.1668128e-06
2024-05-16,1.608918e-05
2024-05-16,1.2291015e-05
2024-05-16,1.2390526e-05
2024-05-16,6.706929e-07
2024-05-17,1.2741119e-05
2024-05-17,4.546659e-06
2024-05-17,6.4907404e-06
2024-05-17,4.546659e-06
2024-05-18,4.7397543e-06
2024-05-18,4.7397543e-06
2024-05-18,4.7397543e-06
2024-05-18,6.35665e-06
2024-05-19,nan
2024-05-19,nan
2024-05-19,nan
2024-05-19,nan
2024-05-20,1.1349144e-05
2024-05-20,1.1349144e-05
2024-05-20,1.1349144e-05
2024-05-20,1.07655915e-05
2024-05-21,2.4622825e-05
2024-05-21,5.224318e-06
2024-05-21,9.951351e-06
2024-05-21,7.79264e-06
2024-05-22,3.2190583e-05
2024-05-22,2.9680612e-05
2024-05-22,nan
2024-05-22,1.913515e-05
2024-05-23,2.4347726e-05
2024-05-23,2.0350315e-05
2024-05-23,2.4924484e-05
2024-05-23,2.0350315e-05
2024-05-24,7.797917e-06
2024-05-24,5.049964e-06
2024-05-24,8.353188e-07
2024-05-24,5.049964e-06
2024-05-25,1.3435206e-05
2024-05-25,1.3435206e-05
2024-05-25,1.3435206e-05
2024-05-25,1.04844075e-05
2024-05-26,1.4092734e-05
2024-05-26,1.8145889e-05
2024-05-26,2.9781952e-05
2024-05-26,1.8145889e-05
2024-05-27,2.6698424e-06
2024-05-27,-6.447387e-06
2024-05-27,2.3843475e-05
2024-05-27,-6.447387e-06
2024-05-28,-1.710838e-06
2024-05-28,nan
2024-05-28,4.9226637e-06
2024-05-28,1.3620923e-05
2024-05-29,7.92991e-06
2024-05-29,8.174998e-06
2024-05-29,1.4576674e-05
2024-05-29,8.174998e-06
2024-05-30,9.334074e-06
2024-05-30,1.13000115e-05
2024-05-30,1.3651741e-05
2024-05-30,1.1012018e-05
2024-05-31,1.21536505e-05
2024-05-31,5.3045255e-06
2024-05-31,1.1216733e-05
2024-05-31,5.2215714e-06
2024-06-01,2.0168975e-05
2024-06-01,2.2210474e-05
2024-06-01,2.0168975e-05
2024-06-01,2.636418e-05
2024-06-02,1.1759505e-05
2024-06-02,nan
2024-06-02,9.024694e-06
2024-06-02,1.9909016e-06
2024-06-03,1.5294552e-05
2024-06-03,1.5294552e-05
2024-06-03,4.262286e-05
2024-06-03,3.3832177e-05
2024-06-04,nan
2024-06-04,nan
2024-06-04,nan
2024-06-04,nan
2024-06-05,1.3453971e-05
2024-06-05,1.3453971e-05
2024-06-05,2.7646356e-05
2024-06-05,1.3453971e-05
2024-06-06,1.2019909e-05
2024-06-06,1.1094062e-05
2024-06-06,1.2019909e-05
2024-06-06,3.0454003e-06
2024-06-07,3.363509e-05
2024-06-07,6.480482e-06
2024-06-07,2.3761295e-05
2024-06-07,1.000806e-05
2024-06-08,1.762826e-05
2024-06-08,-4.067033e-06
2024-06-08,1.831146e-05
2024-06-08,-4.067033e-06
2024-06-09,nan
2024-06-09,nan
2024-06-09,9.929341e-06
2024-06-09,nan
2024-06-10,2.045215e-05
2024-06-10,1.25854895e-05
2024-06-10,1.3247775e-05
2024-06-10,1.7923163e-05
2024-06-11,2.5409665e-06
2024-06-11,6.229037e-06
2024-06-11,3.7278867e-06
2024-06-11,7.491765e-06
2024-06-12,nan
2024-06-12,nan
2024-06-12,nan
2024-06-12,nan
2024-06-13,nan
2024-06-13,nan
2024-06-13,nan
2024-06-13,6.110252e-05
2024-06-14,nan
2024-06-14,nan
2024-06-14,nan
2024-06-14,nan
2024-06-15,nan
2024-06-15,nan
2024-06-15,nan
2024-06-15,nan
2024-06-16,1.605668e-05
2024-06-16,1.605668e-05
2024-06-16,1.7835935e-06
2024-06-16,-2.8424354e-06
2024-06-17,nan
2024-06-17,nan
2024-06-17,nan
2024-06-17,nan
2024-06-18,-4.6919212e-07
2024-06-18,8.3152645e-06
2024-06-18,7.910772e-06
2024-06-18,8.3152645e-06
2024-06-19,1.637081e-05
2024-06-19,2.5576212e-05
2024-06-19,2.7779617e-05
2024-06-19,2.5576212e-05
2024-06-20,nan
2024-06-20,nan
2024-06-20,nan
2024-06-20,nan
2024-06-21,1.7690934e-05
2024-06-21,1.7690934e-05
2024-06-21,1.68714e-05
2024-06-21,1.1922539e-05
2024-06-22,1.243643e-05
2024-06-22,8.128857e-06
2024-06-22,1.6553193e-05
2024-06-22,1.1906672e-05
2024-06-23,nan
2024-06-23,nan
2024-06-23,nan
2024-06-23,nan
2024-06-24,nan
2024-06-24,nan
2024-06-24,nan
2024-06-24,nan
2024-06-25,2.7782406e-05
2024-06-25,2.5833384e-05
2024-06-25,1.4717136e-05
2024-06-25,2.5833384e-05
2024-06-26,9.309103e-06
2024-06-26,2.4496625e-05
2024-06-26,9.309103e-06
2024-06-26,2.4496625e-05
2024-06-27,nan
2024-06-27,nan
2024-06-27,-3.2425273e-06
2024-06-27,2.0616506e-05
2024-06-28,nan
2024-06-28,2.6118964e-06
2024-06-28,-1.0038391e-05
2024-06-28,2.6118964e-06
2024-06-29,2.6726371e-05
2024-06-29,1.8173654e-05
2024-06-29,1.5565107e-05
2024-06-29,2.1075142e-05
2024-06-30,4.424759e-05
2024-06-30,7.88829e-05
2024-06-30,7.88829e-05
2024-06-30,7.88829e-05
2024-07-01,nan
2024-07-01,nan
2024-07-01,nan
2024-07-01,nan
2024-07-02,nan
2024-07-02,nan
2024-07-02,nan
2024-07-02,nan
2024-07-03,nan
2024-07-03,nan
2024-07-03,nan
2024-07-03,nan
2024-07-04,nan
2024-07-04,nan
2024-07-04,nan
2024-07-04,nan
2024-07-05,1.2208561e-05
2024-07-05,1.9995954e-05
2024-07-05,1.562614e-05
2024-07-05,1.562614e-05
2024-07-07,5.601611e-06
2024-07-07,1.6194786e-05
2024-07-07,8.413002e-06
2024-07-07,2.0820024e-05
2024-07-08,3.7152108e-06
2024-07-08,1.9857336e-05
2024-07-08,3.0865965e-06
2024-07-08,1.9857336e-05
2024-07-09,3.4313933e-05
2024-07-09,2.9227853e-05
2024-07-09,8.446958e-06
2024-07-09,2.9227853e-05
2024-07-10,2.0409569e-05
2024-07-10,1.9693603e-05
2024-07-10,2.0409569e-05
2024-07-10,-3.9027998e-07
2024-07-11,2.2217655e-05
2024-07-11,7.590139e-06
2024-07-11,2.2217655e-05
2024-07-11,1.880302e-05
2024-07-12,1.8001536e-05
2024-07-12,1.0939149e-05
2024-07-12,1.0939149e-05
2024-07-12,1.0939149e-05
2024-07-13,2.617044e-05
2024-07-13,2.6721988e-05
2024-07-13,2.866451e-05
2024-07-13,2.0276928e-05
2024-07-14,4.0638097e-05
2024-07-14,3.1395513e-05
2024-07-14,4.0638097e-05
2024-07-14,1.8597932e-05
2024-07-15,3.1562875e-05
2024-07-15,1.50743945e-05
2024-07-15,3.2472435e-05
2024-07-15,2.4901594e-05
2024-07-16,1.983041e-05
2024-07-16,1.7052062e-05
2024-07-16,2.254031e-05
2024-07-16,3.9766983e-05
2024-07-17,1.01475425e-05
2024-07-17,1.01475425e-05
2024-07-17,1.6085658e-05
2024-07-17,1.6085658e-05
2024-07-18,1.7053711e-05
2024-07-18,1.2753174e-05
2024-07-18,1.7053711e-05
2024-07-18,1.2753174e-05
2024-07-19,2.8454067e-05
2024-07-19,3.4174715e-05
2024-07-19,2.8454067e-05
2024-07-19,3.4174715e-05
2024-07-20,4.0235707e-05
2024-07-20,3.3704506e-05
2024-07-20,1.8838886e-05
2024-07-20,1.9069203e-05
2024-07-21,1.5004326e-05
2024-07-21,nan
2024-07-21,9.534952e-06
2024-07-21,5.0657213e-06
2024-07-22,nan
2024-07-22,nan
2024-07-22,nan
2024-07-22,nan
2024-07-23,2.2824475e-05
2024-07-23,2.2824475e-05
2024-07-23,5.863284e-06
2024-07-23,9.069991e-06
2024-07-24,1.981194e-05
2024-07-24,nan
2024-07-24,1.2193219e-05
2024-07-24,6.643079e-06
2024-07-25,3.6348578e-05
2024-07-25,3.8561608e-05
2024-07-25,3.6348578e-05
2024-07-25,1.3980314e-05
2024-07-26,2.7801134e-05
2024-07-26,3.231258e-05
2024-07-26,2.7801134e-05
2024-07-26,1.3454029e-05
2024-07-27,1.6561202e-05
2024-07-27,1.6561202e-05
2024-07-27,1.6561202e-05
2024-07-27,1.9525301e-05
2024-07-28,9.814493e-06
2024-07-28,9.814493e-06
2024-07-28,9.814493e-06
2024-07-28,1.8259929e-05
2024-07-29,1.9307256e-06
2024-07-29,8.33049e-06
2024-07-29,2.0623793e-05
2024-07-29,2.0111314e-05
2024-07-30,3.176251e-05
2024-07-30,2.6805863e-05
2024-07-30,4.297578e-05
2024-07-30,1.0668057e-05
2024-07-31,1.945603e-05
2024-07-31,2.2100052e-05
2024-07-31,1.945603e-05
2024-07-31,-4.5777457e-09
2024-08-01,1.08624745e-05
2024-08-01,6.095409e-06
2024-08-01,1.08624745e-05
2024-08-01,5.5200667e-06
2024-08-02,2.9204666e-05
2024-08-02,8.505739e-06
2024-08-02,2.0549369e-05
2024-08-02,2.0549369e-05
2024-08-03,1.3900728e-05
2024-08-03,1.175455e-05
2024-08-03,3.0687966e-06
2024-08-03,-3.3186147e-06
2024-08-04,2.3424831e-05
2024-08-04,3.417583e-05
2024-08-04,2.3424831e-05
2024-08-04,3.54025e-05
2024-08-05,3.37662e-05
2024-08-05,3.8620597e-05
2024-08-05,2.2795679e-05
2024-08-05,1.3854052e-05
2024-08-06,2.282074e-05
2024-08-06,2.126794e-05
2024-08-06,2.4668223e-05
2024-08-06,1.954877e-05
2024-08-07,nan
2024-08-07,nan
2024-08-07,nan
2024-08-07,nan
2024-08-08,2.0344642e-05
2024-08-08,2.0344642e-05
2024-08-08,3.3924032e-05
2024-08-08,2.6531501e-05
2024-08-09,2.6322672e-05
2024-08-09,1.3633095e-05
2024-08-09,1.5235939e-05
2024-08-09,1.6205748e-05
2024-08-10,1.0210996e-05
2024-08-10,2.363531e-05
2024-08-10,-1.8659205e-06
2024-08-10,1.3155992e-05
2024-08-11,2.7840653e-05
2024-08-11,1.6995002e-05
2024-08-11,2.2727498e-05
2024-08-11,1.6995002e-05
2024-08-13,nan
2024-08-13,nan
2024-08-13,nan
2024-08-13,nan
2024-08-14,2.3749688e-05
2024-08-14,2.9494457e-05
2024-08-14,1.1852151e-05
2024-08-14,9.878931e-06
2024-08-15,2.2595274e-05
2024-08-15,3.2553427e-05
2024-08-15,2.2595274e-05
2024-08-15,4.6552494e-05
2024-08-16,1.1712501e-05
2024-08-16,4.555538e-06
2024-08-16,1.1712501e-05
2024-08-16,1.04754845e-05
2024-08-17,2.2766326e-05
2024-08-17,1.900733e-05
2024-08-17,3.4433185e-07
2024-08-17,3.4433185e-07
2024-08-18,1.641691e-05
2024-08-18,1.6366961e-05
2024-08-18,1.2882039e-05
2024-08-18,5.5594755e-06
2024-08-19,2.3468585e-05
2024-08-19,2.0828602e-05
2024-08-19,2.3468585e-05
2024-08-19,1.6374486e-05
2024-08-20,3.4922552e-05
2024-08-20,1.6987056e-05
2024-08-20,1.8093431e-05
2024-08-20,1.4477505e-05
2024-08-21,2.799938e-05
2024-08-21,2.6798767e-05
2024-08-21,1.9229836e-05
2024-08-21,2.6798767e-05
2024-08-22,nan
2024-08-22,nan
2024-08-22,nan
2024-08-22,nan
2024-08-23,nan
2024-08-23,nan
2024-08-23,nan
2024-08-23,nan
2024-08-24,1.4909981e-05
2024-08-24,2.3478873e-05
2024-08-24,1.6649616e-05
2024-08-24,1.6649616e-05
2024-08-25,1.4609934e-05
2024-08-25,2.66897e-06
2024-08-25,1.4609934e-05
2024-08-25,7.4563336e-06
2024-08-26,2.4384126e-05
2024-08-26,2.3327611e-05
2024-08-26,4.191393e-05
2024-08-26,2.3327611e-05
2024-08-27,3.5368615e-05
2024-08-27,2.7912156e-05
2024-08-27,1.41766795e-05
2024-08-27,1.237058e-05
2024-08-28,nan
2024-08-28,nan
2024-08-28,nan
2024-08-28,nan
2024-08-29,2.405565e-05
2024-08-29,1.4014028e-05
2024-08-29,2.1334406e-05
2024-08-29,2.1334406e-05
2024-08-30,1.8183235e-05
2024-08-30,1.8456069e-05
2024-08-30,1.8183235e-05
2024-08-30,2.2513653e-07
2024-08-31,2.6512324e-05
2024-08-31,1.6236541e-05
2024-08-31,2.2449174e-05
2024-08-31,2.2291168e-05
2024-09-01,2.0112668e-05
2024-09-01,1.727006e-05
2024-09-01,1.4070178e-05
2024-09-01,1.5532427e-05
2024-09-02,1.9453546e-05
2024-09-02,3.105471e-06
2024-09-02,1.9453546e-05
2024-09-02,3.5382163e-06
2024-09-03,1.5328635e-05
2024-09-03,9.282435e-06
2024-09-03,1.5328635e-05
2024-09-03,9.282435e-06
2024-09-04,4.3388472e-06
2024-09-04,4.378461e-07
2024-09-04,4.3388472e-06
2024-09-04,4.378461e-07
2024-09-05,2.1124477e-05
2024-09-05,3.8652117e-05
2024-09-05,2.4034074e-05
2024-09-05,2.0922434e-05
2024-09-06,2.7080421e-05
2024-09-06,1.0862965e-05
2024-09-06,4.0634477e-06
2024-09-06,1.6898644e-05
2024-09-07,9.552701e-06
2024-09-07,3.8219628e-06
2024-09-07,9.552701e-06
2024-09-07,8.469898e-06
2024-09-08,nan
2024-09-08,nan
2024-09-08,nan
2024-09-08,nan
2024-09-09,2.7663104e-05
2024-09-09,1.0858387e-05
2024-09-09,2.7663104e-05
2024-09-09,1.0858387e-05
2024-09-10,nan
2024-09-10,nan
2024-09-10,nan
2024-09-10,nan
2024-09-11,3.1317624e-05
2024-09-11,2.3542625e-05
2024-09-11,1.50342985e-05
2024-09-11,1.8019282e-05
2024-09-12,3.7447244e-05
2024-09-12,2.3625844e-05
2024-09-12,-8.1171953e-07
2024-09-12,2.6854135e-05
2024-09-13,1.2831239e-05
2024-09-13,6.8329173e-06
2024-09-13,2.3659662e-05
2024-09-13,2.3659662e-05
2024-09-14,1.7957485e-05
2024-09-14,2.277001e-05
2024-09-14,1.7957485e-05
2024-09-14,2.277001e-05
2024-09-15,1.8713503e-05
2024-09-15,1.0922997e-05
2024-09-15,1.8713503e-05
2024-09-15,1.0922997e-05
